,ID,Title,Year,Rating,Votes,Length,Genres
275,TT0093773,Predator (1987),1987,7.8,104828,107 mins.,Action|Adventure|Sci-Fi|Thriller
276,TT0096874,Back to the Future Part II (1989),1989,7.5,104730,108 mins.,Adventure|Comedy|Family|Sci-Fi
277,TT1228705,Iron Man 2 (2010),2010,7.1,104377,124 mins.,Action|Adventure|Sci-Fi
278,TT0349903,Ocean's Twelve (2004),2004,6.1,104002,125 mins.,Crime|Thriller
279,TT0119822,As Good as It Gets (1997),1997,7.8,103153,139 mins.,Comedy|Drama|Romance
280,TT0333766,Garden State (2004),2004,7.8,102364,102 mins.,Comedy|Drama|Romance
281,TT0077416,The Deer Hunter (1978),1978,8.2,101624,182 mins.,Drama|War
282,TT0097165,Dead Poets Society (1989),1989,7.8,101073,128 mins.,Drama
283,TT0212338,Meet the Parents (2000),2000,7.0,100708,108 mins.,Comedy|Romance
284,TT0454848,Inside Man (2006),2006,7.7,100328,129 mins.,Crime|Drama|Thriller
285,TT0230600,The Others (2001),2001,7.8,100246,101 mins.,Drama|Mystery|Thriller
286,TT0368447,The Village (2004),2004,6.5,99691,108 mins.,Drama|Mystery|Thriller
287,TT0363163,Downfall (2004),2004,8.4,98859,156 mins.,Biography|Drama|History|War
288,TT0099785,Home Alone (1990),1990,7.1,98605,103 mins.,Adventure|Comedy|Family
289,TT0144117,The Boondock Saints (1999),1999,7.8,98421,108 mins.,Action|Crime|Drama|Thriller
290,TT0298130,The Ring (2002),2002,7.2,97915,115 mins.,Horror|Mystery|Thriller
291,TT0399201,The Island (2005),2005,6.9,97652,136 mins.,Action|Sci-Fi|Thriller
292,TT0368891,National Treasure (2004),2004,6.8,97620,131 mins.,Action|Adventure|Mystery|Thriller
293,TT0800080,The Incredible Hulk (2008),2008,7.0,97038,112 mins.,Action|Sci-Fi|Thriller
294,TT0099674,The Godfather: Part III (1990),1990,7.6,96903,162 mins.,Crime|Drama|Mystery|Thriller
295,TT0308644,Finding Neverland (2004),2004,7.9,96771,106 mins.,Biography|Drama|Family
296,TT0472043,Apocalypto (2006),2006,7.8,96367,139 mins.,Action|Adventure|Drama
297,TT0120201,Starship Troopers (1997),1997,7.1,96229,129 mins.,Action|Adventure|Sci-Fi|Thriller
298,TT0362227,The Terminal (2004),2004,7.2,95916,128 mins.,Comedy|Drama|Romance
299,TT0320661,Kingdom of Heaven (2005),2005,7.1,95610,144 mins.,Action|Adventure|History
300,TT0084787,The Thing (1982),1982,8.2,95586,109 mins.,Horror|Mystery|Sci-Fi
301,TT1014759,Alice in Wonderland (2010),2010,6.6,95078,108 mins.,Adventure|Family|Fantasy
302,TT0399295,Lord of War (2005),2005,7.7,94466,122 mins.,Crime|Drama|Thriller
303,TT0910936,Pineapple Express (2008),2008,7.1,94157,111 mins.,Action|Comedy|Crime
304,TT0120669,Fear and Loathing in Las Vegas (1998),1998,7.6,93675,118 mins.,Adventure|Drama
305,TT0181865,Traffic (2000),2000,7.8,93353,147 mins.,Crime|Drama|Thriller
306,TT0389860,Click (2006),2006,6.6,92725,107 mins.,Comedy|Drama|Fantasy|Romance
307,TT0462499,Rambo (2008),2008,7.2,92430,92 mins.,Action|Thriller|War
308,TT0099088,Back to the Future Part III (1990),1990,7.2,92252,118 mins.,Adventure|Comedy|Family|Sci-Fi|Western
309,TT0800039,ForgeTTing Sarah Marshall (2008),2008,7.4,92013,111 mins.,Comedy|Drama|Music|Romance
310,TT0110148,Interview with the Vampire: The Vampire Chronicles (1994),1994,7.5,91729,123 mins.,Drama|Fantasy
311,TT1152836,Public Enemies (2009),2009,7.0,91614,140 mins.,Biography|Crime|Drama|History
312,TT0408306,Munich (2005),2005,7.7,91407,164 mins.,Drama|History|Thriller
313,TT0268380,Ice Age (2002),2002,7.5,91256,81 mins.,Animation|Adventure|Comedy|Family
314,TT0099423,Die Hard 2 (1990),1990,7.0,90999,124 mins.,Action|Crime|Thriller
315,TT0299658,Chicago (2002),2002,7.2,90899,113 mins.,Comedy|Crime|Drama|Musical
316,TT0118971,The Devil's Advocate (1997),1997,7.3,90823,144 mins.,Drama|Mystery|Thriller
317,TT1259571,New Moon (2009),2009,4.5,90457,130 mins.,Adventure|Drama|Fantasy|Romance
318,TT0399146,A History of Violence (2005),2005,7.6,90245,96 mins.,Action|Crime|Drama|Mystery|Thriller
319,TT0091042,Ferris Bueller's Day Off (1986),1986,7.9,90110,103 mins.,Comedy|Drama
320,TT0151804,Office Space (1999),1999,7.9,89927,89 mins.,Comedy|Crime
321,TT0064116,Once Upon a Time in the West (1968),1968,8.8,89764,175 mins.,Western
322,TT0328107,Man on Fire (2004),2004,7.7,89631,146 mins.,Action|Crime|Drama|Thriller
323,TT0187393,The Patriot (2000),2000,6.9,89574,165 mins.,Action|Drama|War
324,TT0103776,Batman Returns (1992),1992,6.9,89226,126 mins.,Action|Crime|Fantasy|Thriller
325,TT0358273,Walk the Line (2005),2005,7.9,95413,136 mins.,Biography|Drama|Music|Romance
326,TT0111257,Speed (1994),1994,7.2,95007,116 mins.,Action|Crime|Drama|Thriller
327,TT0119396,Jackie Brown (1997),1997,7.6,94454,154 mins.,Crime|Drama|Thriller
328,TT0056592,To Kill a Mockingbird (1962),1962,8.5,93918,129 mins.,Crime|Drama|Mystery
329,TT0441773,Kung Fu Panda (2008),2008,7.7,93481,90 mins.,Animation|Action|Adventure|Comedy|Family
330,TT0360486,Constantine (2005),2005,6.7,92782,121 mins.,Drama|Fantasy|Mystery
331,TT0116367,From Dusk Till Dawn (1996),1996,7.1,92619,108 mins.,Action|Crime|Horror|Thriller
332,TT0405094,The Lives of Others (2006),2006,8.5,92399,137 mins.,Drama|Thriller
333,TT0107688,The Nightmare Before Christmas (1993),1993,8.0,92077,76 mins.,Animation|Family|Fantasy|Musical
334,TT0118688,Batman & Robin (1997),1997,3.5,91875,125 mins.,Action|Crime|Fantasy|Sci-Fi
335,TT0317740,The Italian Job (2003),2003,6.9,91664,111 mins.,Action|Crime|Thriller
336,TT0462322,Grindhouse (2007),2007,7.8,91454,191 mins.,Action|Horror|Thriller
337,TT0265666,The Royal Tenenbaums (2001),2001,7.6,91267,110 mins.,Comedy|Drama
338,TT0092099,Top Gun (1986),1986,6.6,91107,110 mins.,Action|Drama|Romance
339,TT0884328,The Mist (2007),2007,7.4,90987,126 mins.,Horror|Sci-Fi|Thriller
340,TT0071315,Chinatown (1974),1974,8.4,90831,130 mins.,Crime|Drama|Mystery|Thriller
341,TT0357413,Anchorman: The Legend of Ron Burgundy (2004),2004,7.0,90758,94 mins.,Comedy|Romance
342,TT0061722,The Graduate (1967),1967,8.2,90251,106 mins.,Comedy|Drama|Romance
343,TT1028528,Death Proof (2007),2007,7.2,90156,113 mins.,Action|Crime|Thriller
344,TT0496806,Ocean's Thirteen (2007),2007,6.9,90003,122 mins.,Crime|Thriller
345,TT0111503,True Lies (1994),1994,7.2,89802,141 mins.,Action|Thriller
346,TT0926084,Harry PoTTer and the Deathly Hallows: Part 1 (2010),2010,7.6,89763,146 mins.,Adventure|Drama|Fantasy|Mystery
347,TT0056172,Lawrence of Arabia (1962),1962,8.5,89628,216 mins.,Adventure|Biography|Drama|History|War
348,TT0110475,The Mask (1994),1994,6.7,89415,101 mins.,Action|Comedy|Crime|Fantasy|Romance
349,TT0145660,Austin Powers: The Spy Who Shagged Me (1999),1999,6.6,89111,95 mins.,Action|Adventure|Comedy|Crime
350,TT0119567,The Lost World: Jurassic Park (1997),1997,6.1,88918,129 mins.,Action|Adventure|Sci-Fi|Thriller
351,TT0116695,Jerry Maguire (1996),1996,7.3,88590,139 mins.,Comedy|Drama|Romance|Sport
352,TT0103644,Alien\xb3 (1992),1992,6.3,87922,114 mins.,Action|Sci-Fi|Thriller
353,TT0414993,The Fountain (2006),2006,7.4,87608,96 mins.,Drama|Romance|Sci-Fi
354,TT0783233,Atonement (2007),2007,7.8,87231,123 mins.,Drama|Mystery|Romance|War
355,TT0448134,Sunshine (2007),2007,7.3,86967,107 mins.,Adventure|Sci-Fi|Thriller
356,TT1193138,Up in the Air (2009),2009,7.7,86763,109 mins.,Drama|Romance
357,TT0130827,Run Lola Run (1998),1998,8.0,86371,81 mins.,Crime|Thriller
358,TT0116996,Mars ATTacks! (1996),1996,6.3,86177,106 mins.,Action|Comedy|Fantasy|Sci-Fi|Thriller
359,TT0374900,Napoleon Dynamite (2004),2004,6.8,85644,82 mins.,Comedy|Drama|Romance
360,TT0363547,Dawn of the Dead (2004),2004,7.4,85331,101 mins.,Action|Drama|Horror|Thriller
361,TT0187078,Gone in Sixty Seconds (2000),2000,6.1,85162,118 mins.,Action|Crime|Thriller
362,TT0450385,1408 (2007),2007,6.9,84811,104 mins.,Horror|Thriller
363,TT0420223,Stranger Than Fiction (2006),2006,7.8,84494,113 mins.,Comedy|Drama|Fantasy|Romance
364,TT0317919,Mission: Impossible III (2006),2006,6.8,84341,126 mins.,Action|Adventure|Thriller
365,TT0232500,The Fast and the Furious (2001),2001,6.1,84070,106 mins.,Action|Crime|Thriller
366,TT0120667,Fantastic Four (2005),2005,5.7,83590,106 mins.,Action|Adventure|Fantasy|Sci-Fi
367,TT0119177,GaTTaca (1997),1997,7.8,83513,106 mins.,Drama|Romance|Sci-Fi|Thriller
368,TT0088846,Brazil (1985),1985,8.0,83381,132 mins.,Drama|Fantasy|Sci-Fi
369,TT0479884,Crank (2006),2006,7.1,83034,88 mins.,Action|Crime|Drama|Thriller
370,TT0118884,Contact (1997),1997,7.4,82866,150 mins.,Drama|Mystery|Sci-Fi|Thriller
371,TT0290002,Meet the Fockers (2004),2004,6.4,82586,115 mins.,Comedy|Romance
372,TT0949731,The Happening (2008),2008,5.1,82463,91 mins.,Sci-Fi|Thriller
373,TT0108399,True Romance (1993),1993,7.9,82133,120 mins.,Crime|Romance|Thriller
374,TT0221027,Blow (2001),2001,7.4,81943,124 mins.,Biography|Crime|Drama
375,TT0315733,21 Grams (2003),2003,7.8,88810,124 mins.,Crime|Drama|Thriller
376,TT0118880,Con Air (1997),1997,6.6,87959,115 mins.,Action|Crime|Thriller
377,TT0119174,The Game (1997),1997,7.7,87638,129 mins.,Drama|Mystery|Thriller
378,TT0158983,South Park: Bigger Longer & Uncut (1999),1999,7.8,87474,81 mins.,Animation|Action|Comedy|Musical|War
379,TT0101414,Beauty and the Beast (1991),1991,8.0,87183,84 mins.,Animation|Family|Fantasy|Musical|Romance
380,TT0432348,Saw II (2005),2005,6.7,86825,93 mins.,Horror|Thriller
381,TT1320253,The Expendables (2010),2010,6.6,86710,103 mins.,Action|Adventure|Thriller
382,TT0138097,Shakespeare in Love (1998),1998,7.3,86303,123 mins.,Comedy|Drama|Romance
383,TT0112462,Batman Forever (1995),1995,5.4,86053,121 mins.,Action|Crime|Fantasy|Thriller
384,TT0087843,Once Upon a Time in America (1984),1984,8.4,85533,229 mins.,Crime|Drama
385,TT0446029,ScoTT Pilgrim vs. the World (2010),2010,7.7,85272,112 mins.,Action|Comedy|Fantasy|Romance
386,TT0892769,How to Train Your Dragon (2010),2010,8.2,85070,98 mins.,Animation|Adventure|Comedy|Drama|Family|Fantasy
387,TT0212985,Hannibal (2001),2001,6.5,84779,131 mins.,Crime|Drama|Thriller
388,TT0109707,Ed Wood (1994),1994,8.0,84382,127 mins.,Biography|Comedy|Drama
389,TT0765443,Eastern Promises (2007),2007,7.8,84191,100 mins.,Crime|Drama|Mystery|Thriller
390,TT0486822,Disturbia (2007),2007,7.0,83875,105 mins.,Drama|Thriller
391,TT0489099,Jumper (2008),2008,5.8,83565,88 mins.,Action|Adventure|Sci-Fi|Thriller
392,TT0361862,The Machinist (2004),2004,7.8,83430,101 mins.,Drama|Mystery|Thriller
393,TT0317219,Cars (2006),2006,7.4,83332,117 mins.,Animation|Adventure|Comedy|Family|Sport
394,TT0118655,Austin Powers: International Man of Mystery (1997),1997,7.1,82994,94 mins.,Action|Adventure|Comedy|Crime
395,TT0299977,Hero (2002),2002,8.0,82735,99 mins.,Action|Adventure
396,TT0120804,Resident Evil (2002),2002,6.4,82506,100 mins.,Action|Adventure|Horror|Sci-Fi|Thriller
397,TT0463854,28 Weeks Later (2007),2007,7.0,82208,100 mins.,Horror|Thriller
398,TT0103639,Aladdin (1992),1992,7.9,82099,90 mins.,Animation|Adventure|Family|Fantasy|Musical|Romance
399,TT0133152,Planet of the Apes (2001),2001,5.5,81731,119 mins.,Action|Adventure|Sci-Fi|Thriller
400,TT0110632,Natural Born Killers (1994),1994,7.1,81657,118 mins.,Crime|Drama|Romance|Thriller
401,TT0100802,Total Recall (1990),1990,7.4,81497,113 mins.,Action|Adventure|Sci-Fi|Thriller
402,TT0376541,Closer (2004),2004,7.4,81087,104 mins.,Drama|Romance
403,TT0120912,Men in Black II (2002),2002,5.7,80371,88 mins.,Action|Comedy|Sci-Fi
404,TT1068680,Yes Man (2008),2008,7.0,80257,104 mins.,Comedy|Romance
405,TT0458352,The Devil Wears Prada (2006),2006,6.7,80211,109 mins.,Comedy|Drama|Romance
406,TT0286716,Hulk (2003),2003,5.7,79942,138 mins.,Action|Sci-Fi
407,TT0824747,Changeling (2008),2008,8.0,79907,141 mins.,Drama|Mystery|Thriller
408,TT0088847,The Breakfast Club (1985),1985,7.9,79633,97 mins.,Comedy|Drama
409,TT1182345,Moon (2009),2009,8.0,79187,97 mins.,Drama|Sci-Fi
410,TT0196229,Zoolander (2001),2001,6.4,79059,89 mins.,Comedy
411,TT1542344,127 Hours (2010),2010,7.9,79001,94 mins.,Adventure|Drama|Thriller
412,TT0118749,Boogie Nights (1997),1997,7.9,78470,155 mins.,Drama
413,TT0167190,Hellboy (2004),2004,6.8,78189,122 mins.,Action|Adventure|Fantasy
414,TT0209163,The Mummy Returns (2001),2001,6.2,78050,130 mins.,Action|Adventure|Fantasy
415,TT0119698,Princess Mononoke (1997),1997,8.4,77859,134 mins.,Animation|Adventure|Fantasy
416,TT0295178,Austin Powers in Goldmember (2002),2002,6.1,77742,94 mins.,Action|Adventure|Comedy|Crime
417,TT0053291,Some Like It Hot (1959),1959,8.4,77523,120 mins.,Comedy
418,TT1139797,Let the Right One In (2008),2008,8.1,77163,115 mins.,Drama|Fantasy|Romance
419,TT0252866,American Pie 2 (2001),2001,6.2,76842,108 mins.,Comedy|Romance
420,TT0120611,Blade (1998),1998,7.0,76740,120 mins.,Action|Fantasy|Horror
421,TT0373469,Kiss Kiss Bang Bang (2005),2005,7.8,76698,103 mins.,Action|Comedy|Crime|Mystery|Thriller
422,TT0070735,The Sting (1973),1973,8.4,76154,129 mins.,Comedy|Crime|Drama
423,TT0375063,Sideways (2004),2004,7.8,76035,126 mins.,Comedy|Drama|Romance
424,TT0416320,Match Point (2005),2005,7.8,75954,124 mins.,Crime|Drama|Romance|Sport|Thriller
425,TT0099348,Dances with Wolves (1990),1990,8.0,81522,181 mins.,Adventure|Drama|Western
426,TT0183649,Phone Booth (2002),2002,7.2,81247,81 mins.,Mystery|Thriller
427,TT0119528,Liar Liar (1997),1997,6.7,80663,86 mins.,Comedy|Fantasy
428,TT0338526,Van Helsing (2004),2004,5.6,80291,131 mins.,Action|Adventure|Drama|Fantasy|Mystery|Thriller
429,TT0175142,Scary Movie (2000),2000,6.0,80256,88 mins.,Comedy|Thriller
430,TT0343660,50 First Dates (2004),2004,6.8,79987,99 mins.,Comedy|Romance
431,TT0278504,Insomnia (2002),2002,7.2,79909,118 mins.,Crime|Drama|Mystery|Thriller
432,TT0822854,Shooter (2007),2007,7.1,79793,124 mins.,Action|Crime|Mystery|Thriller
433,TT0082096,Das Boot (1981),1981,8.5,79188,149 mins.,Action|Drama|History|War
434,TT0477347,Night at the Museum (2006),2006,6.3,79125,108 mins.,Action|Adventure|Comedy|Family|Fantasy
435,TT1104001,TRON: Legacy (2010),2010,7.0,79016,125 mins.,Action|Adventure|Sci-Fi|Thriller
436,TT0840361,The Town (2010),2010,7.7,78672,125 mins.,Crime|Drama|Thriller
437,TT0814314,Seven Pounds (2008),2008,7.6,78339,123 mins.,Drama
438,TT0453467,Deja Vu (2006),2006,7.0,78146,126 mins.,Action|Sci-Fi|Thriller
439,TT0258000,Panic Room (2002),2002,6.9,78014,112 mins.,Thriller
440,TT0386588,Hitch (2005),2005,6.7,77767,118 mins.,Comedy|Romance
441,TT1403865,True Grit (2010),2010,7.9,77551,110 mins.,Adventure|Drama|Western
442,TT0113189,GoldenEye (1995),1995,7.1,77273,130 mins.,Action|Adventure|Thriller
443,TT0320691,Underworld (2003),2003,6.8,76956,121 mins.,Action|Fantasy|Thriller
444,TT1037705,The Book of Eli (2010),2010,6.8,76805,118 mins.,Action|Adventure|Drama|Thriller|Western
445,TT0289765,Red Dragon (2002),2002,7.2,76719,124 mins.,Crime|Drama|Mystery|Thriller
446,TT0377092,Mean Girls (2004),2004,6.9,76271,97 mins.,Comedy|Drama
447,TT0146882,High Fidelity (2000),2000,7.6,76062,113 mins.,Comedy|Drama|Music|Romance
448,TT0120188,Three Kings (1999),1999,7.3,76024,114 mins.,Action|Adventure|Comedy|Drama|War
449,TT0125439,NoTTing Hill (1999),1999,6.9,75952,124 mins.,Comedy|Romance
450,TT0119008,Donnie Brasco (1997),1997,7.8,75802,127 mins.,Biography|Crime|Drama|Thriller
451,TT0140352,The Insider (1999),1999,8.0,75718,157 mins.,Biography|Drama|Thriller
452,TT0364725,Dodgeball: A True Underdog Story (2004),2004,6.6,75324,92 mins.,Comedy|Sport
453,TT0427944,Thank You for Smoking (2005),2005,7.8,75167,92 mins.,Comedy|Drama
454,TT0332379,The School of Rock (2003),2003,7.2,75080,108 mins.,Comedy|Music
455,TT1077258,Planet Terror (2007),2007,7.5,74950,00 mins.,Action|Horror|Sci-Fi
456,TT0268126,Adaptation. (2002),2002,7.8,74573,114 mins.,Comedy|Crime|Drama
457,TT0118583,Alien: Resurrection (1997),1997,6.2,74056,109 mins.,Action|Sci-Fi|Thriller
458,TT0450278,Hostel (2005),2005,5.8,73157,94 mins.,Horror|Mystery|Thriller
459,TT0478087,21 (2008),2008,6.7,73019,123 mins.,Crime|Drama
460,TT1270798,X-Men: First Class (2011),2011,8.0,72810,132 mins.,Action|Adventure|Drama|Sci-Fi
461,TT0448011,Knowing (2009),2009,6.4,72516,121 mins.,Drama|Mystery|Sci-Fi|Thriller
462,TT0147800,10 Things I Hate About You (1999),1999,6.9,72264,97 mins.,Comedy|Romance
463,TT0104257,A Few Good Men (1992),1992,7.6,71813,138 mins.,Crime|Drama|Mystery|Thriller
464,TT0057115,The Great Escape (1963),1963,8.3,71612,172 mins.,Adventure|Drama|History|War
465,TT0352248,Cinderella Man (2005),2005,8.0,71422,144 mins.,Biography|Drama|Romance|Sport
466,TT0465602,Shoot 'Em Up (2007),2007,6.9,71380,86 mins.,Action|Adventure|Comedy|Crime|Thriller
467,TT0077651,Halloween (1978),1978,7.9,71149,91 mins.,Horror|Thriller
468,TT0411477,Hellboy II: The Golden Army (2008),2008,7.3,71043,120 mins.,Action|Adventure|Fantasy
469,TT0442933,Beowulf (2007),2007,6.5,71017,115 mins.,Animation|Action|Adventure|Fantasy
470,TT0479143,Rocky Balboa (2006),2006,7.3,70833,102 mins.,Drama|Sport
471,TT0117509,Romeo + Juliet (1996),1996,6.9,70646,120 mins.,Crime|Drama|Romance
472,TT0215750,Enemy at the Gates (2001),2001,7.4,70548,131 mins.,Drama|History|Thriller|War
473,TT0094721,Beetle Juice (1988),1988,7.3,70464,92 mins.,Comedy|Fantasy
474,TT0120863,The Thin Red Line (1998),1998,7.6,70154,170 mins.,Action|Drama|War
475,TT0075686,Annie Hall (1977),1977,8.2,75798,93 mins.,Comedy|Drama|Romance
476,TT0246460,Die Another Day (2002),2002,6.0,75341,133 mins.,Action|Adventure|Thriller
477,TT0109040,Ace Ventura: Pet Detective (1994),1994,6.6,75219,86 mins.,Comedy
478,TT0384537,Silent Hill (2006),2006,6.5,75163,125 mins.,Adventure|Horror
479,TT0139134,Cruel Intentions (1999),1999,6.8,74962,97 mins.,Drama|Romance|Thriller
480,TT0120660,Enemy of the State (1998),1998,7.2,74774,132 mins.,Action|Drama|Thriller
481,TT0808151,Angels & Demons (2009),2009,6.7,74107,138 mins.,Mystery|Thriller
482,TT0259324,Ghost Rider (2007),2007,5.2,73216,114 mins.,Action|Fantasy|Thriller
483,TT0118929,Dark City (1998),1998,7.8,73142,100 mins.,Mystery|Sci-Fi|Thriller
484,TT1179904,Paranormal Activity (2007),2007,6.6,72943,86 mins.,Horror|Mystery
485,TT0311113,Master and Commander: The Far Side of the World (2003),2003,7.5,72697,138 mins.,Action|Adventure|Drama|War
486,TT0452623,Gone Baby Gone (2007),2007,7.9,72383,114 mins.,Crime|Drama|Mystery|Thriller
487,TT0287978,Daredevil (2003),2003,5.4,72257,103 mins.,Action|Crime|Fantasy|Thriller
488,TT0944835,Salt (2010),2010,6.5,71723,100 mins.,Action|Crime|Mystery|Thriller
489,TT0121164,Corpse Bride (2005),2005,7.4,71468,77 mins.,Animation|Fantasy|Music|Romance
490,TT0163025,Jurassic Park III (2001),2001,5.7,71383,92 mins.,Action|Adventure|Sci-Fi|Thriller
491,TT0245712,Amores Perros (2000),2000,8.2,71376,154 mins.,Drama|Thriller
492,TT0100405,PreTTy Woman (1990),1990,6.7,71105,119 mins.,Comedy|Romance
493,TT0473075,Prince of Persia: The Sands of Time (2010),2010,6.7,71021,116 mins.,Action|Adventure|Fantasy|Romance
494,TT0183505,"Me, Myself & Irene (2000)",2000,6.3,70995,116 mins.,Comedy
495,TT0370263,AVP: Alien vs. Predator (2004),2004,5.4,70677,100 mins.,Action|Sci-Fi|Thriller
496,TT0417148,Snakes on a Plane (2006),2006,5.9,70560,105 mins.,Action|Thriller
497,TT0072890,Dog Day Afternoon (1975),1975,8.1,70482,125 mins.,Crime|Drama
498,TT0465234,National Treasure: Book of Secrets (2007),2007,6.5,70264,124 mins.,Action|Adventure|Comedy|Mystery|Thriller
499,TT0413267,Shrek the Third (2007),2007,6.1,70030,93 mins.,Animation|Adventure|Comedy|Family|Fantasy
500,TT0302886,Old School (2003),2003,7.0,69984,91 mins.,Comedy
501,TT0080455,The Blues Brothers (1980),1980,7.9,69791,133 mins.,Action|Comedy|Music|Musical
502,TT0351283,Madagascar (2005),2005,6.7,69208,86 mins.,Animation|Adventure|Comedy|Family
503,TT0481369,The Number 23 (2007),2007,6.2,69119,101 mins.,Drama|Mystery|Thriller
504,TT0955308,Robin Hood (2010),2010,6.8,68976,140 mins.,Action|Adventure|Drama
505,TT0080678,The Elephant Man (1980),1980,8.4,68674,124 mins.,Biography|Drama|History
506,TT0498380,LeTTers from Iwo Jima (2006),2006,8.0,68611,141 mins.,Drama|History|War
507,TT0120685,Godzilla (1998),1998,4.9,68564,139 mins.,Action|Horror|Sci-Fi|Thriller
508,TT0089218,The Goonies (1985),1985,7.5,68393,114 mins.,Adventure|Comedy|Family
509,TT0435625,The Descent (2005),2005,7.4,68199,99 mins.,Adventure|Drama|Horror
510,TT0261392,Jay and Silent Bob Strike Back (2001),2001,6.8,68094,104 mins.,Comedy
511,TT0117998,Twister (1996),1996,6.1,68089,113 mins.,Action|Adventure|Drama|Thriller
512,TT0118571,Air Force One (1997),1997,6.3,67732,124 mins.,Action|Drama|Thriller
513,TT0118842,Chasing Amy (1997),1997,7.5,67573,113 mins.,Comedy|Drama|Romance
514,TT0265208,The Girl Next Door (2004),2004,6.9,67280,108 mins.,Comedy|Drama|Romance
515,TT0298203,8 Mile (2002),2002,6.7,67191,110 mins.,Drama|Music
516,TT0305224,Anger Management (2003),2003,6.1,67041,106 mins.,Comedy
517,TT0964517,The Fighter (2010),2010,8.0,66882,116 mins.,Biography|Drama|Sport
518,TT0309698,Identity (2003),2003,7.3,66794,90 mins.,Drama|Mystery|Thriller
